	GEOID	StateName	CountyName	TractName	ALAND	AWATER	N_Adders	IRA_ec	Brownfield	IRA_LIC_C1	IRA_LIC_TL	HUD_Count	IRA_LIC_AS	IRA_CEJST	Com_npv_map	NPV_com_na	NPV_com_st	NPV_com_m	PB_com_na	PB_com_m	Res_npv_map	NPV_res_na	NPV_res_st	NPV_res_m	PB_res_na	PB_res_m	Total_Pop	P_Hispanic	P_nh_Black	P_nh_White	P_nh_Asian	P_nh_Native	P_nh_Other	Median_inc	P_Poverty	P_OwnerOcc	SVI	GOV1_count	GOV1_kW_ca	GOV1_kWh_p	GOV2_count	GOV2_kW_ca	GOV2_kWh_p	EDU1_count	EDU1_kW_ca	EDU1_kWh_p	EDU2_count	EDU2_kW_ca	EDU2_kWh_p
0	9110535200	 Connecticut	 Capitol Planning Region	Census Tract 5352	43206583	1355239	0	0	1	0	0	1	0	0	Lower third	36	1	5097.789	71	16.383	Upper third	94	3	5605.424	11	10.25	6664	10.8	3.66	77.76	5.81	0.09	1.88	134254	4.7	79.8	17.9	22	56	69487	1	325	399561	3	500	613776	0	0	0
1	9110881200	 Connecticut	 Capitol Planning Region	Census Tract 8812	2273066	28584	1	0	1	100	0	1	0	0	Lower third	36	1	5097.789	71	16.383	Upper third	94	3	5605.424	11	10.25	10590	5.1	3.83	68.82	17.69	0	4.56		66.3	26.3	27.5	21	1117	1370121	1	22	27851	4	1886	2313333	13	2437	2988773
2	9110530600	 Connecticut	 Capitol Planning Region	Census Tract 5306	16672149	772475	0	0	1	0	0	1	0	0	Lower third	36	1	5097.789	71	16.383	Upper third	94	3	5605.424	11	10.25	2535	4.14	0	92.94	0.55	0	2.37	130685	2.4	96.3	3.5	15	200	245709	0	0	0	0	0	0	0	0	0
3	9110881300	 Connecticut	 Capitol Planning Region	Census Tract 8813	23672163	171344	1	0	1	100	0	1	0	0	Lower third	36	1	5097.789	71	16.383	Upper third	94	3	5605.424	11	10.25	5739	7.02	4.48	70.73	15.26	0.12	2.39	48576	36.2	51.9	54.9	23	271	333323	1	37	45756	4	462	567038	0	0	0
4	9110538100	 Connecticut	 Capitol Planning Region	Census Tract 5381	1637915	0	0	0	1	0	0	1	0	0	Lower third	36	1	5097.789	71	16.383	Upper third	94	3	5605.424	11	10.25	1167	26.74	38.65	34.28	0	0	0.34					0	0	0	0	0	0	1	5	7321	0	0	0
5	9110860100	 Connecticut	 Capitol Planning Region	Census Tract 8601	55355052	1587988	0	0	1	0	0	1	0	0	Lower third	36	1	5097.789	71	16.383	Upper third	94	3	5605.424	11	10.25	5280	5.36	1.86	86.23	0	0	6.55	124311	6.2	85.7	19.2	39	1982	2431546	1	505	620055	4	948	1163436	0	0	0
6	9110538202	 Connecticut	 Capitol Planning Region	Census Tract 5382.02	33412147	87978	0	0	1	0	0	1	0	0	Lower third	36	1	5097.789	71	16.383	Upper third	94	3	5605.424	11	10.25	4019	4.95	0	82.06	0	0	12.99	99583	2.3	86.4	22.4	30	544	667382	1	15	19450	0	0	0	0	0	0
7	9110840100	 Connecticut	 Capitol Planning Region	Census Tract 8401	86230085	582494	0	0	1	0	0	1	0	0	Lower third	36	1	5097.789	71	16.383	Upper third	94	3	5605.424	11	10.25	5586	4.74	0.81	83.6	6.09	0	4.76	85893	13.5	64.8	36.6	20	454	557202	4	67	83039	3	663	813139	0	0	0
8	9110502800	 Connecticut	 Capitol Planning Region	Census Tract 5028	472294	0	1	0	1	100	0	2	100	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	3035	76.21	18.25	5.04	0	0	0.49	30873	35.4	2.5	99	13	557	683767	1	60	74749	0	0	0	0	0	0
9	9110502900	 Connecticut	 Capitol Planning Region	Census Tract 5029	802325	0	1	0	1	100	0	2	10	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	2876	78.82	4.8	11.86	4.1	0	0.42	58705	21.4	12.6	88.7	3	372	457312	0	0	0	1	129	158475	0	0	0
10	9110502500	 Connecticut	 Capitol Planning Region	Census Tract 5025	5416253	343915	1	0	4	100	0	1	100	99.96	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	1828	69.2	13.24	14.82	1.59	0.16	0.98	30469	27.3	17.8	96.7	25	2331	2859388	0	0	0	6	1863	2285114	0	0	0
11	9110503000	 Connecticut	 Capitol Planning Region	Census Tract 5030	484878	0	1	0	1	100	0	4	90	87.75	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	2829	70.1	20.82	7.6	1.1	0	0.39	24891	37.2	10.2	99.7	21	2336	2865728	4	157	193489	4	572	701807	0	0	0
12	9110502600	 Connecticut	 Capitol Planning Region	Census Tract 5026	546761	0	1	0	1	100	0	1	100	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	3772	68.05	20.23	10.29	0.45	0	0.98	64625	18	30.7	86	0	0	0	0	0	0	1	165	202368	0	0	0
13	9110497300	 Connecticut	 Capitol Planning Region	Census Tract 4973	5311033	1328	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	5132	7.64	7.79	69.41	10.62	0	4.54	167353	1.2	85.6	34.3	3	981	1204091	0	0	0	3	536	658478	1	229	281765
14	9110497400	 Connecticut	 Capitol Planning Region	Census Tract 4974	4056597	6237	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	4078	7.23	3.43	83.47	4.46	0	1.4	208438	1.1	95.1	4.7	5	549	674421	0	0	0	8	1348	1653861	0	0	0
15	9110497500	 Connecticut	 Capitol Planning Region	Census Tract 4975	3828604	10090	0	0	1	0	0	3	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	3941	9.36	8.55	64.83	13.42	0	3.83	122656	3.5	69	44.5	26	799	980985	0	0	0	10	2745	3366639	0	0	0
16	9110497600	 Connecticut	 Capitol Planning Region	Census Tract 4976	1791701	0	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	2280	3.29	0	78.33	11.32	0	7.06	148438	5.1	70.8	9	7	152	186719	0	0	0	3	515	631829	0	0	0
17	9110503700	 Connecticut	 Capitol Planning Region	Census Tract 5037	607129	0	1	0	3	100	0	1	100	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	2599	13.58	81.15	1.96	0	0	3.31	33550	38.3	25.7	98.1	10	490	601402	0	0	0	0	0	0	0	0	0
18	9110503800	 Connecticut	 Capitol Planning Region	Census Tract 5038	1838651	10746	1	0	1	100	0	1	0	99.98	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	3174	8.57	21.01	62.51	3.81	0	4.1	6955	69.2	18.6	43.8	2	848	1040956	0	0	0	2	1425	1748686	0	0	0
19	9110503900	 Connecticut	 Capitol Planning Region	Census Tract 5039	1674647	0	1	0	1	100	0	1	0	0.37	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	4652	7.63	81.9	6.96	0	0	3.5	55028	8	68.2	70.1	5	566	695098	0	0	0	6	883	1083315	0	0	0
20	9110504000	 Connecticut	 Capitol Planning Region	Census Tract 5040	1062805	0	1	0	1	100	0	1	0	0.81	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	2973	2.42	93.88	1.38	0	0	2.32	64539	11.6	58.2	54.7	1	0	0	0	0	0	3	406	498359	0	0	0
21	9110503500	 Connecticut	 Capitol Planning Region	Census Tract 5035	223439	0	1	0	1	100	0	1	100	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	1493	28.94	67.58	0.94	0	0	2.55	51842	8.8	24.7	83	6	26	32021	0	0	0	0	0	0	0	0	0
22	9110890100	 Connecticut	 Capitol Planning Region	Census Tract 8901	8850574	40014	1	0	3	100	0	1	0	0	Lower third	36	1	5097.789	71	16.383	Upper third	94	3	5605.424	11	10.25	3912	9.3	0.05	86.58	0	0	4.06	69792	8.7	61.6	41.7	23	1373	1684595	1	318	391148	4	1128	1384384	0	0	0
23	9110538201	 Connecticut	 Capitol Planning Region	Census Tract 5382.01	38651100	216049	0	0	2	0	0	1	0	0	Lower third	36	1	5097.789	71	16.383	Upper third	94	3	5605.424	11	10.25	4900	1.53	0	96.8	0	0	1.67	106900	1.8	91.3	8.6	26	794	974558	4	186	228502	9	2522	3093446	0	0	0
24	9110533102	 Connecticut	 Capitol Planning Region	Census Tract 5331.02	36307158	151626	0	0	1	0	0	1	0	0	Lower third	36	1	5097.789	71	16.383	Upper third	94	3	5605.424	11	10.25	5619	8.49	0	83.06	2.01	0	6.44	122632	7.4	93.3	4	64	3685	4520216	2	45	56058	3	2400	2943973	0	0	0
25	9110890204	 Connecticut	 Capitol Planning Region	Census Tract 8902.04	48207064	1129952	0	0	1	0	0	1	0	0	Lower third	36	1	5097.789	71	16.383	Upper third	94	3	5605.424	11	10.25	2627	2.02	0.04	89.46	0.42	1.6	6.47	91964	9.4	76	28.4	20	364	447059	0	0	0	1	173	213344	0	0	0
26	9150890203	 Connecticut	 Northeastern Connecticut Planning Region	Census Tract 8902.03	74720104	2514328	0	0	1	0	0	1	0	0	Lower third	36	1	5097.789	71	16.383	Upper third	94	3	5605.424	11	10.25	917	12.98	0	83.1	0.98	0.98	1.96	100547	4.5	95	6.3	13	238	291932	0	0	0	1	0	0	0	0	0
27	9110504200	 Connecticut	 Capitol Planning Region	Census Tract 5042	1168181	0	1	0	1	100	0	2	0	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	5417	35.89	28.19	30.88	0	0.65	4.39	32139	37.8	10.9	95.9	7	1527	1873338	0	0	0	3	162	198701	0	0	0
28	9110504300	 Connecticut	 Capitol Planning Region	Census Tract 5043	727281	0	1	0	1	100	0	1	100	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	1994	72.17	8.68	17.55	1	0	0.6	37037	25.7	7.2	95.2	6	37	45928	0	0	0	2	418	512757	0	0	0
29	9110504500	 Connecticut	 Capitol Planning Region	Census Tract 5045	772018	0	1	0	1	100	0	1	100	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	3482	80.1	13.12	5.74	1.03	0	0	41667	27	34.3	90	2	5	6708	0	0	0	1	4	5285	0	0	0
30	9110504100	 Connecticut	 Capitol Planning Region	Census Tract 5041	286070	0	1	0	1	100	0	1	100	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	1555	60.9	26.37	3.92	5.66	0	3.15	46964	41.4	17.1	89.9	6	70	87062	0	0	0	3	462	566731	0	0	0
31	9110504900	 Connecticut	 Capitol Planning Region	Census Tract 5049	1556383	0	1	0	3	100	0	1	100	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	4731	70.18	18.2	10.95	0	0	0.68	49710	22.8	41.5	92.1	12	798	979145	0	0	0	3	631	774802	0	0	0
32	9110400300	 Connecticut	 Capitol Planning Region	Census Tract 4003	15600303	409091	0	0	3	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	6688	7.7	0	88.25	3.29	0	0.76	117163	5	85.8	23.1	95	1793	2198935	3	219	269243	5	945	1159769	0	0	0
33	9110510100	 Connecticut	 Capitol Planning Region	Census Tract 5101	3245773	507182	1	0	1	100	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	1996	28.31	34.57	27.71	6.11	0	3.31	47656	11.9	52.1	81	5	25	30696	0	0	0	0	0	0	0	0	0
34	9140405700	 Connecticut	 Naugatuck Valley Planning Region	Census Tract 4057	3590066	77261	1	0	2	100	0	1	100	99.69	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	2275	26.42	8.88	43.08	0	0.26	21.36	52034	17.7	44.3	78.6	15	769	944266	0	0	0	1	115	141072	0	0	0
35	9110510200	 Connecticut	 Capitol Planning Region	Census Tract 5102	2904213	309925	1	0	1	100	0	1	0	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	2303	42.9	21.54	29.66	5.6	0.3	0	50972	18.8	40.5	89.9	6	542	665702	0	0	0	4	713	875490	0	0	0
36	9110510400	 Connecticut	 Capitol Planning Region	Census Tract 5104	2702880	87828	1	0	3	100	0	1	0	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	5963	50.18	29.23	17.46	1.59	0	1.54	53352	21.1	24.5	85.3	13	739	906971	2	36	44616	5	543	666572	0	0	0
37	9110510300	 Connecticut	 Capitol Planning Region	Census Tract 5103	2388033	0	1	0	1	100	0	2	0	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	3878	44.07	34.58	18.33	0.36	0	2.66	41640	10.7	48	85.8	1	2890	3544541	0	0	0	2	1020	1251381	0	0	0
38	9110492400	 Connecticut	 Capitol Planning Region	Census Tract 4924	3008123	3059	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	2897	11.63	1.04	80.67	2.42	0	4.25	105613	5.2	98.6	11.6	1	11	14263	0	0	0	2	773	949196	0	0	0
39	9140405200	 Connecticut	 Naugatuck Valley Planning Region	Census Tract 4052	3624472	0	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	4392	15.12	2.91	62.8	14.55	0	4.62	74900	9.3	68.8	56.6	7	60	74540	0	0	0	6	1121	1375726	0	0	0
40	9190022201	 Connecticut	 Western Connecticut Planning Region	Census Tract 222.01	598429	0	2	100	2	100	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	3351	38.5	12.15	34.83	9.28	0	5.25	116201	18.3	0	80.8	5	27	33542	0	0	0	2	82	101484	0	0	0
41	9190022202	 Connecticut	 Western Connecticut Planning Region	Census Tract 222.02	842319	228812	2	100	1	100	0	1	0	8.46	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	5030	31.23	22.45	41.05	3.42	0.26	1.59	105464	5.7	11	70.5	4	113	138816	1	120	147192	0	0	0	0	0	0
42	9190022101	 Connecticut	 Western Connecticut Planning Region	Census Tract 221.01	566408	0	2	100	18	100	0	1	0	100	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	2935	69.61	5.83	9.1	11.93	0	3.54	43750	23.4	54.6	93.6	1	62	76600	0	0	0	2	470	576959	0	0	0
43	9190022102	 Connecticut	 Western Connecticut Planning Region	Census Tract 221.02	1453419	311983	2	100	1	100	0	2	0	100	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4437	43.27	21.16	33.69	1.06	0.45	0.36	103233	4.5	39.7	66	10	1686	2068814	2	64	78587	1	49	61258	0	0	0
44	9190020302	 Connecticut	 Western Connecticut Planning Region	Census Tract 203.02	7879420	102459	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	3315	8.36	9.65	73.18	5.46	0	3.35	"250,000+"	3.8	89.8	1.5	0	0	0	1	41	50576	2	176	216422	0	0	0
45	9190020301	 Connecticut	 Western Connecticut Planning Region	Census Tract 203.01	11795062	765749	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	3429	15.72	2.62	69.12	3.85	0	8.69	186152	1.5	92	5	2	29	35688	0	0	0	4	660	810319	0	0	0
46	9110415300	 Connecticut	 Capitol Planning Region	Census Tract 4153	541180	0	1	0	1	100	0	1	100	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	2621	63.37	12.82	23.58	0.23	0	0	42569	31.5	18.3	92.8	16	761	933486	0	0	0	0	0	0	0	0	0
47	9110492500	 Connecticut	 Capitol Planning Region	Census Tract 4925	3223856	0	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	3431	2.89	3.67	90.7	1.89	0	0.85	141047	1.8	94.8	3.4	0	0	0	0	0	0	4	628	771037	0	0	0
48	9110494100	 Connecticut	 Capitol Planning Region	Census Tract 4941	5044537	0	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	5923	12.44	3.28	63.28	11.04	0	9.96	100951	10	70.8	24.7	9	620	761508	0	0	0	6	529	649550	0	0	0
49	9110494201	 Connecticut	 Capitol Planning Region	Census Tract 4942.01	6056904	0	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	4489	3.21	3.25	88.19	3.36	0	1.98	97474	6	80.8	33.7	2	0	0	0	0	0	4	1630	1999927	0	0	0
50	9110494202	 Connecticut	 Capitol Planning Region	Census Tract 4942.02	2490307	0	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	2731	3.37	0.62	79.06	13.91	0	3.04	114500	1	62.8	18.2	2	0	0	0	0	0	0	0	0	0	0	0
51	9110494300	 Connecticut	 Capitol Planning Region	Census Tract 4943	5139139	0	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	4368	13.76	7.23	73.97	1.76	0	3.27	104009	4.8	86.3	13.3	14	124	152895	0	0	0	1	459	563052	0	0	0
52	9110510700	 Connecticut	 Capitol Planning Region	Census Tract 5107	3261994	0	1	0	1	100	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	4460	33.77	14.06	46.32	3.72	0	2.13	80168	10.2	68.6	68.8	0	0	0	0	0	0	2	327	402099	0	0	0
53	9110510900	 Connecticut	 Capitol Planning Region	Census Tract 5109	3226464	0	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	3807	24.35	19.88	51.09	2.84	0	1.84	90950	10	96	30.4	0	0	0	0	0	0	4	388	476824	0	0	0
54	9110510800	 Connecticut	 Capitol Planning Region	Census Tract 5108	2760820	579025	1	0	5	100	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	3287	35.84	13.69	45.82	0.76	0	3.89	68264	9.6	72.4	76.9	7	341	418509	0	0	0	3	231	283470	0	0	0
55	9110502300	 Connecticut	 Capitol Planning Region	Census Tract 5023	1726136	11391	1	0	1	100	0	1	0	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	5520	47.97	26.5	25.24	0.29	0	0	66781	15.1	62.8	78.4	9	543	666928	0	0	0	3	909	1114907	0	0	0
56	9110415500	 Connecticut	 Capitol Planning Region	Census Tract 4155	1136293	0	1	0	1	100	0	1	100	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	3245	48.97	5.58	28.1	1.82	0	15.53	45547	23.5	34.9	90.9	2	35	43009	0	0	0	0	0	0	0	0	0
57	9110415600	 Connecticut	 Capitol Planning Region	Census Tract 4156	1270379	0	1	0	1	100	0	1	0	90.42	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	4303	49.48	23.7	24.68	0	0	2.14	39722	23	24.9	97.2	11	387	474629	0	0	0	5	1738	2132059	0	0	0
58	9110415700	 Connecticut	 Capitol Planning Region	Census Tract 4157	1273956	35674	1	0	1	100	0	1	0	1	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	3290	46.99	5.47	43.71	0	0.3	3.53	56321	9.2	52.5	81.6	8	349	428222	0	0	0	2	164	202159	0	0	0
59	9110415800	 Connecticut	 Capitol Planning Region	Census Tract 4158	1375333	0	1	0	1	100	0	1	0	98.68	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	2775	40.9	16.47	38.59	0	0	4.04	36122	29.6	45.1	99	9	70	86743	0	0	0	0	0	0	0	0	0
60	9110415900	 Connecticut	 Capitol Planning Region	Census Tract 4159	651125	0	1	0	3	100	0	1	100	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	1437	52.33	13.78	27.49	0	0	6.4	38036	37.6	7.1	96.1	12	814	998988	0	0	0	1	816	1000852	0	0	0
61	9110416000	 Connecticut	 Capitol Planning Region	Census Tract 4160	812079	0	1	0	1	100	0	1	100	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	4738	43.98	0.84	51.08	0	0	4.09	42667	21.7	24	84.4	2	27	33542	0	0	0	3	128	157849	0	0	0
62	9110416100	 Connecticut	 Capitol Planning Region	Census Tract 4161	896459	0	1	0	4	100	0	2	100	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	5017	52.28	9.83	29.98	7.49	0	0.42	42927	30.1	24.3	96.7	9	66	81347	1	19	23976	0	0	0	0	0	0
63	9110494400	 Connecticut	 Capitol Planning Region	Census Tract 4944	4333137	0	0	0	1	0	0	3	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	4671	9.25	7.54	74.31	6.85	0	2.06	99426	12.6	80.9	47.1	12	901	1105685	3	616	756063	7	431	528958	0	0	0
64	9110494500	 Connecticut	 Capitol Planning Region	Census Tract 4945	5166312	0	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	4754	20.4	5.07	63.32	5.45	0	5.76	101250	7.9	82.8	51.3	7	445	546005	0	0	0	5	934	1146549	0	0	0
65	9110502400	 Connecticut	 Capitol Planning Region	Census Tract 5024	733061	0	1	0	1	100	0	1	100	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	6656	67.5	18.92	11.18	1.85	0	0.56	50804	31.6	21.5	92.9	1	23	29323	0	0	0	2	59	73400	0	0	0
