	GEOID	StateName	CountyName	TractName	ALAND	AWATER	N_Adders	IRA_ec	Brownfield	IRA_LIC_C1	IRA_LIC_TL	HUD_Count	IRA_LIC_AS	IRA_CEJST	Com_npv_map	NPV_com_na	NPV_com_st	NPV_com_m	PB_com_na	PB_com_m	Res_npv_map	NPV_res_na	NPV_res_st	NPV_res_m	PB_res_na	PB_res_m	Total_Pop	P_Hispanic	P_nh_Black	P_nh_White	P_nh_Asian	P_nh_Native	P_nh_Other	Median_inc	P_Poverty	P_OwnerOcc	SVI	GOV1_count	GOV1_kW_ca	GOV1_kWh_p	GOV2_count	GOV2_kW_ca	GOV2_kWh_p	EDU1_count	EDU1_kW_ca	EDU1_kWh_p	EDU2_count	EDU2_kW_ca	EDU2_kWh_p
132	9140110602	 Connecticut	 Naugatuck Valley Planning Region	Census Tract 1106.02	10307728	605373	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	5015	10.89	1.79	68.04	17.77	0	1.52	122821	3.9	82.7	22.3	33	185	227533	0	0	0	3	4	5506	0	0	0
133	9190035102	 Connecticut	 Western Connecticut Planning Region	Census Tract 351.02	4346949	115	1	100	1	0	0	2	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	3646	0.47	0.03	90.48	3.21	0	5.81	192333	3.8	82.3	3.6	7	401	491847	2	0	0	4	845	1036749	0	0	0
134	9190035101	 Connecticut	 Western Connecticut Planning Region	Census Tract 351.01	2200629	14027	1	100	1	0	0	2	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4037	1.63	3.52	80.03	12.68	0	2.13	181705	1.5	58.3	39.1	11	509	624286	2	179	219525	7	779	956469	0	0	0
135	9190210502	 Connecticut	 Western Connecticut Planning Region	Census Tract 2105.02	14728981	229663	1	100	1	0	0	1	0	0.43	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	6353	18.13	8.61	62.57	5.07	0	5.62	106016	2.3	62.3	37	36	566	694498	1	24	29580	10	3130	3839245	0	0	0
136	9190021701	 Connecticut	 Western Connecticut Planning Region	Census Tract 217.01	259960	0	2	100	1	100	0	1	0	0.89	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4646	32.54	37.04	21.52	2.82	0	6.07	54630	15.1	14.6	75.2	1	45	56353	0	0	0	0	0	0	0	0	0
137	9190021602	 Connecticut	 Western Connecticut Planning Region	Census Tract 216.02	324994	0	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4886	27.06	23.39	28	19.22	0	2.33	85951	13.5	11.5	63.7	1	134	164803	2	76	94322	2	752	922522	0	0	0
138	9190021502	 Connecticut	 Western Connecticut Planning Region	Census Tract 215.02	346295	0	2	100	1	100	0	1	0	99.2	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	3304	43.52	44.55	4.36	7.57	0	0	64342	7.8	38.9	95.7	7	167	205213	0	0	0	0	0	0	0	0	0
139	9190211202	 Connecticut	 Western Connecticut Planning Region	Census Tract 2112.02	4285574	2066051	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	2628	18	3.77	67.31	0.84	0	10.08	89511	4.5	75.2	44.6	9	15	19131	0	0	0	3	220	270641	0	0	0
140	9190210202	 Connecticut	 Western Connecticut Planning Region	Census Tract 2102.02	1191359	0	2	100	1	100	0	1	0	100	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	3709	59.45	10.51	20.46	4.45	0	5.12	73864	14.8	15.5	93.1	9	431	529019	1	27	34069	5	491	603143	0	0	0
141	9190210201	 Connecticut	 Western Connecticut Planning Region	Census Tract 2102.01	1188242	0	2	100	1	100	0	1	0	99.96	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	3211	52.01	4.55	30.71	0.5	0.56	11.68	59464	9.5	21.2	90.3	6	140	171781	1	28	35209	2	166	203827	0	0	0
142	9190210102	 Connecticut	 Western Connecticut Planning Region	Census Tract 2101.02	612603	0	2	100	1	100	0	3	0	100	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	3683	46.65	15.31	24.52	7.01	0.24	6.27	22649	32.9	5.4	96.1	11	812	995996	0	0	0	1	208	256170	0	0	0
143	9190210401	 Connecticut	 Western Connecticut Planning Region	Census Tract 2104.01	1886188	0	2	100	1	100	0	1	0	0.02	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4685	30.03	8.35	49.65	3.8	0	8.18	87785	7.1	60.9	70.8	78	692	849048	0	0	0	4	847	1039508	0	0	0
144	9190050302	 Connecticut	 Western Connecticut Planning Region	Census Tract 503.02	10316526	7329	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4105	4.8	0.51	84.75	5.51	0	4.43	"250,000+"	6	97.8	9.4	9	959	1176804	0	0	0	9	1367	1677261	0	0	0
145	9190021401	 Connecticut	 Western Connecticut Planning Region	Census Tract 214.01	543685	0	2	100	1	100	0	1	0	100	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4101	62.16	26.68	8.73	2.1	0	0.34	82708	12	24	96.8	0	0	0	0	0	0	1	40	49068	0	0	0
146	9190021402	 Connecticut	 Western Connecticut Planning Region	Census Tract 214.02	1120632	0	2	100	1	100	0	1	0	99.98	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	3908	36.05	41.27	18.91	3.76	0	0	55689	18.6	18.8	96.1	3	515	631669	0	0	0	4	939	1152705	0	0	0
147	9190021601	 Connecticut	 Western Connecticut Planning Region	Census Tract 216.01	459686	0	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	3554	13.39	26.17	42.85	13.53	0.28	3.77	93596	15.8	20.8	55	5	127	156513	1	109	133898	5	86	105494	0	0	0
148	9190020101	 Connecticut	 Western Connecticut Planning Region	Census Tract 201.01	309714	0	2	100	1	100	0	2	0	97.72	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	2470	12.67	18.34	50.12	17.89	0	0.97	76964	11.8	11.3	68.2	5	507	621858	0	0	0	6	1754	2152086	0	0	0
149	9190021702	 Connecticut	 Western Connecticut Planning Region	Census Tract 217.02	505499	0	2	100	1	100	0	2	0	0.47	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4110	17.37	23.63	41.44	15.89	0	1.68	93676	23.6	18.3	55.8	1	37	45499	0	0	0	4	1206	1479811	0	0	0
150	9190021501	 Connecticut	 Western Connecticut Planning Region	Census Tract 215.01	397807	0	2	100	1	100	0	5	0	100	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4772	53.39	34.18	7.23	3.83	0	1.36	48820	17.5	18.6	90.7	2	44	54292	0	0	0	1	78	96358	0	0	0
151	9190211201	 Connecticut	 Western Connecticut Planning Region	Census Tract 2112.01	2279434	76368	2	100	1	100	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	3589	36.47	10.53	44.39	7.86	0	0.75	80795	10.4	50.7	77.7	8	257	315184	0	0	0	2	558	684699	0	0	0
152	9190210101	 Connecticut	 Western Connecticut Planning Region	Census Tract 2101.01	695595	0	2	100	1	100	0	2	0	100	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	2594	32.42	23.59	36.16	5.2	0	2.62	85700	11.4	13.8	59.1	21	1389	1704659	2	1306	1601862	5	546	670141	0	0	0
153	9190020102	 Connecticut	 Western Connecticut Planning Region	Census Tract 201.02	638356	0	2	100	1	100	0	1	0	99.48	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4124	20.83	33.15	34.04	8.71	0.48	2.79	55333	9.7	6.4	76.6	13	4742	5816680	1	174	214337	4	5243	6431192	0	0	0
154	9190210501	 Connecticut	 Western Connecticut Planning Region	Census Tract 2105.01	18673408	457312	2	100	1	100	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	2939	32.32	5.51	54.58	6.36	0	1.22	74435	10.3	67.8	44.6	73	926	1136652	1	14	18003	1	85	105445	0	0	0
155	9190210402	 Connecticut	 Western Connecticut Planning Region	Census Tract 2104.02	5611963	0	2	100	1	100	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4445	30.08	15.59	34.76	12.42	0	7.15	98271	4.9	70.3	63.7	24	734	900717	1	20	24528	7	2107	2584098	0	0	0
156	9190050301	 Connecticut	 Western Connecticut Planning Region	Census Tract 503.01	7295115	13383	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4234	7.68	0	80.87	8.1	0	3.35	201974	6.3	90.2	14	32	2759	3383797	0	0	0	5	3910	4795457	0	0	0
157	9110881500	 Connecticut	 Capitol Planning Region	Census Tract 8815	31779294	178962	0	0	1	0	0	1	0	0	Lower third	36	1	5097.789	71	16.383	Upper third	94	3	5605.424	11	10.25	6560	8.55	1.81	72.18	12.76	0.15	4.54	63932	14.6	58	72.6	29	395	485200	1	39	47952	5	671	823196	0	0	0
158	9110430604	 Connecticut	 Capitol Planning Region	Census Tract 4306.04	18600609	306195	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	3323	2.17	0.81	87.87	4.36	0	4.78	111830	7.4	91.7	25	22	464	569809	0	0	0	3	430	527523	0	0	0
159	9110430501	 Connecticut	 Capitol Planning Region	Census Tract 4305.01	1447346	0	1	0	1	100	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	1336	7.34	4.12	81.96	1.87	0	4.72	94900	1.2	80.6	16.7	3	0	0	0	0	0	1	292	358390	0	0	0
160	9110430502	 Connecticut	 Capitol Planning Region	Census Tract 4305.02	11073013	64832	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	5402	4.63	1.26	90.91	1.26	0	1.94	182369	0.9	99.6	2	21	92	113724	0	0	0	0	0	0	0	0	0
161	9110980002	 Connecticut	 Capitol Planning Region	Census Tract 9800.02	3833412	0	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	0											0	0	0	2	15	18604	0	0	0	0	0	0
162	9110417200	 Connecticut	 Capitol Planning Region	Census Tract 4172	616008	0	1	0	1	100	0	1	0	97.88	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	1602	19.6	13.23	51.06	9.49	0	6.62	57500	18.4	46.9	50	1	0	0	0	0	0	1	58	71572	0	0	0
163	9110417300	 Connecticut	 Capitol Planning Region	Census Tract 4173	576659	0	1	0	1	100	0	1	0	0.13	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	2029	16.12	11.24	62.1	7.64	0	2.91		0	0	51.1	0	0	0	0	0	0	0	0	0	1	431	528651
164	9110980003	 Connecticut	 Capitol Planning Region	Census Tract 9800.03	602790	0	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	0																						
165	9110980100	 Connecticut	 Capitol Planning Region	Census Tract 9801	4136404	1044531	0	0	1	0	0	1	0	99.89	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	938	35.61	35.18	29.21	0	0	0					8	439	539015	1	281	344839	2	268	328810	0	0	0
166	9110980001	 Connecticut	 Capitol Planning Region	Census Tract 9800.01	2363607	0	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	0											2	174	213871	0	0	0	0	0	0	0	0	0
167	9180702500	 Connecticut	 Southeastern Connecticut Planning Region	Census Tract 7025	2680171	552479	1	0	1	100	0	2	0	100	Lower third	25	0	1105.953	44	13.2	Middle third	83	0	2099.579	14	11.835	4229	20.74	13.79	50.18	1.82	0	13.48	44490	29.8	26.8	69.1	1	5	6708	1	56	69573	1	16	19695	0	0	0
168	9180702600	 Connecticut	 Southeastern Connecticut Planning Region	Census Tract 7026	2443713	8499408	0	0	1	0	0	1	0	0	Lower third	25	0	1105.953	44	13.2	Middle third	83	0	2099.579	14	11.835	1266	5.37	0	87.28	1.9	0	5.45	126641	1.3	88.4	3.3	2	104	127557	0	0	0	0	0	0	0	0	0
169	9180702700	 Connecticut	 Southeastern Connecticut Planning Region	Census Tract 7027	8333686	799911	1	0	1	100	0	2	0	0	Lower third	25	0	1105.953	44	13.2	Middle third	83	0	2099.579	14	11.835	5249	5.96	6.99	64.74	18.48	0.51	3.31	81029	11	33.5	76.6	34	1046	1283820	0	0	0	8	1728	2119942	0	0	0
170	9180980000	 Connecticut	 Southeastern Connecticut Planning Region	Census Tract 9800	2495100	740942	0	0	1	0	0	1	0	0.98	Lower third	25	0	1105.953	44	13.2	Middle third	83	0	2099.579	14	11.835	1307	21.04	14.69	55.7	4.36	0	4.21					3	23	29225	0	0	0	0	0	0	0	0	0
171	9180705300	 Connecticut	 Southeastern Connecticut Planning Region	Census Tract 7053	11356301	12437882	0	0	1	0	0	1	0	0	Lower third	25	0	1105.953	44	13.2	Middle third	83	0	2099.579	14	11.835	3617	1.24	1.85	75.81	3.18	1.52	16.39	125646	1.5	73.9	34.2	2	0	0	2	61	75619	3	147	180489	0	0	0
172	9180709200	 Connecticut	 Southeastern Connecticut Planning Region	Census Tract 7092	12864261	1205965	1	0	1	100	0	1	0	0	Lower third	25	0	1105.953	44	13.2	Middle third	83	0	2099.579	14	11.835	5276	3.17	0.08	87.17	0.23	0.34	9.02	58026	11	47.2	74.2	44	2329	2856285	3	100	123069	2	23	28746	0	0	0
173	9180712100	 Connecticut	 Southeastern Connecticut Planning Region	Census Tract 7121	51048739	222178	0	0	1	0	0	1	0	1.12	Lower third	25	0	1105.953	44	13.2	Middle third	83	0	2099.579	14	11.835	1892	5.55	3.28	81.13	0	0	10.04	95543	5.8	85.4	44.5	9	611	749968	0	0	0	2	366	449254	0	0	0
174	9120090300	 Connecticut	 Greater Bridgeport Planning Region	Census Tract 903	4764507	0	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4669	8.78	1.97	80.4	6.02	0	2.83	151268	4.5	92.1	11	3	0	0	0	0	0	2	145	178159	0	0	0
175	9190010101	 Connecticut	 Western Connecticut Planning Region	Census Tract 101.01	32765658	217746	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4305	5.18	3.97	87.13	2.72	0	1	"250,000+"	2.8	76	14.6	1	0	0	0	0	0	0	0	0	0	0	0
176	9190020600	 Connecticut	 Western Connecticut Planning Region	Census Tract 206	3409879	11069	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4472	18.83	7.4	56.75	9.93	0	7.09	150114	2.9	93	12	0	0	0	0	0	0	6	152	186449	0	0	0
177	9190021300	 Connecticut	 Western Connecticut Planning Region	Census Tract 213	2287341	0	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4561	32.51	22.28	34.88	8.46	0	1.86	109464	5.8	67	61.4	2	5	6708	0	0	0	6	879	1079060	1	7	9565
178	9190021100	 Connecticut	 Western Connecticut Planning Region	Census Tract 211	1858959	0	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	6601	51.14	8.15	33.09	4.35	0	3.27	94233	8.3	44.8	70	1	46	57505	0	0	0	4	169	207568	0	0	0
179	9190035300	 Connecticut	 Western Connecticut Planning Region	Census Tract 353	13444758	46232	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4075	3.83	1.99	81.35	8.42	0	4.42	"250,000+"	1.9	93.9	11.1	12	1548	1899460	0	0	0	3	1706	2093035	0	0	0
180	9120073600	 Connecticut	 Greater Bridgeport Planning Region	Census Tract 736	269194	0	2	100	1	100	0	1	100	100	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	1885	64.83	19.05	9.23	6.31	0	0.58	45542	34	33.5	94.8	6	116	142961	1	80	99056	1	444	545625	0	0	0
181	9190050100	 Connecticut	 Western Connecticut Planning Region	Census Tract 501	8701513	113408	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	4325	6.71	0	83.91	3.7	0.16	5.53	"250,000+"	2.7	92.4	2.6	2	0	0	0	0	0	4	246	302184	0	0	0
182	9120060500	 Connecticut	 Greater Bridgeport Planning Region	Census Tract 605	5608990	17867	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	3095	2.26	0.81	87.17	8.24	0	1.52	"250,000+"	0.8	98.9	2.1	9	15	19303	0	0	0	1	364	446483	0	0	0
183	9120100300	 Connecticut	 Greater Bridgeport Planning Region	Census Tract 1003	29186165	417988	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	6745	5.62	0.42	87.13	4.34	0	2.49	151901	1.4	86.6	6.4	55	895	1098621	1	49	60154	5	2689	3298648	0	0	0
184	9190045300	 Connecticut	 Western Connecticut Planning Region	Census Tract 453	7004133	33258	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	2421	6.4	1.24	78.93	5.91	0	7.52	"250,000+"	0.8	99.1	7.8	5	706	867003	0	0	0	2	792	972302	0	0	0
185	9120061000	 Connecticut	 Greater Bridgeport Planning Region	Census Tract 610	3329661	0	1	100	1	0	0	2	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	3904	4.74	0.95	85.63	6.17	0	2.51	103854	7.7	66.6	47.6	11	494	606773	1	39	48724	9	4293	5265106	0	0	0
186	9120080800	 Connecticut	 Greater Bridgeport Planning Region	Census Tract 808	3268077	629719	1	100	1	0	0	1	0	0	Middle third	44	2	8823.047	70	15.967	Upper third	95	4	7913.296	9	9.224	5582	8.72	4.78	83.46	1.47	0	1.56	110968	3.6	95.7	29.7	23	698	856149	2	120	147695	1	169	208254	0	0	0
187	9110490304	 Connecticut	 Capitol Planning Region	Census Tract 4903.04	7896211	0	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	4212	2.4	1.21	80.58	14.98	0	0.83	107184	1.9	92.7	11.3	10	45	56254	0	0	0	3	596	732148	0	0	0
188	9110490303	 Connecticut	 Capitol Planning Region	Census Tract 4903.03	4233390	0	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	3943	5.88	9.43	40.91	42.2	0	1.57	110036	4.5	37.1	22.4	0	0	0	0	0	0	3	160	196518	0	0	0
189	9110400102	 Connecticut	 Capitol Planning Region	Census Tract 4001.02	8210788	229073	0	0	4	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	4266	6.8	1.24	84.76	7.2	0	0	91250	8.9	81.9	12.9	28	1322	1621497	2	161	197842	7	2716	3331343	0	0	0
190	9110400101	 Connecticut	 Capitol Planning Region	Census Tract 4001.01	11374703	168925	1	0	1	100	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	2945	2.07	1.63	86.59	6.28	0	3.43	85275	2.2	64.3	42.6	25	1294	1587795	0	0	0	3	163	200087	0	0	0
191	9110420602	 Connecticut	 Capitol Planning Region	Census Tract 4206.02	3955379	138026	1	0	1	90	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	3502	10.11	4.14	75.87	6.94	0.54	2.4	94645	5.5	67.1	40	17	456	559802	0	0	0	3	273	335469	0	0	0
192	9110420601	 Connecticut	 Capitol Planning Region	Census Tract 4206.01	1548470	4297	1	0	1	100	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	2251	15.77	0	80.14	0	0.93	3.15	61542	20	60.9	62.3	10	1349	1655406	2	79	97744	3	1262	1548452	0	0	0
193	9110514104	 Connecticut	 Capitol Planning Region	Census Tract 5141.04	4188625	37464	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	3310	12.78	20.09	42.48	23.81	0.21	0.63	87407	6	41.9	45.6	13	38	47044	0	0	0	1	0	0	0	0	0
194	9140405801	 Connecticut	 Naugatuck Valley Planning Region	Census Tract 4058.01	3024884	0	0	0	2	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	2974	24.61	0	60.46	3.6	0	11.33	98120	16	75.2	35.3	1	6	8008	0	0	0	1	137	169157	0	0	0
195	9110430603	 Connecticut	 Capitol Planning Region	Census Tract 4306.03	3316362	0	0	0	1	0	0	3	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	2240	7.01	1.83	76.03	10.76	0	4.38	57109	9.6	60.5	55.1	18	327	401167	2	309	379852	3	1612	1977717	0	0	0
196	9110477104	 Connecticut	 Capitol Planning Region	Census Tract 4771.04	16158686	699458	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	4393	15.16	17.57	61.94	4.19	0	1.14	108917	2.1	80.4	36.1	22	296	364007	0	0	0	3	2008	2463665	0	0	0
197	9140405802	 Connecticut	 Naugatuck Valley Planning Region	Census Tract 4058.02	12469526	441349	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	4514	6.78	11.61	68.34	2.46	0	10.81	127125	2.6	86.5	17.4	14	79	97817	0	0	0	1	605	742720	0	0	0
198	9110477103	 Connecticut	 Capitol Planning Region	Census Tract 4771.03	11496413	873825	0	0	1	0	0	1	0	0	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	3791	5.43	6.73	84.46	1.11	0	2.27	120679	5.9	88	17.7	32	445	545833	0	0	0	1	309	379288	1	213	261995
199	9110502700	 Connecticut	 Capitol Planning Region	Census Tract 5027	1011637	0	1	0	4	100	0	1	10	100	Middle third	45	3	9661.516	63	15.317	Upper third	89	0	3823.465	11	10.327	5074	42.04	13.99	33.84	5.52	0.06	4.55	30423	30.2	8.8	97.2	4	586	718977	0	0	0	5	1447	1775545	1	215	263761
